user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
AG-313-O09_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	N/A	N/A	N/A	N/A	N/A	GCA_002494975.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002494975	91.65	0.75	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002498985.1, s__MGIIb-O2 sp002498985, 95.0, 78.91, 0.33; GCA_002495525.1, s__MGIIb-O2 sp002495525, 95.0, 78.84, 0.45; GCA_002686525.1, s__MGIIb-O2 sp002686525, 95.0, 78.77, 0.35; GCA_002685315.1, s__MGIIb-O2 sp002685315, 95.0, 78.66, 0.32; GCA_002497245.1, s__MGIIb-O2 sp002497245, 95.0, 78.58, 0.46; GCA_002504905.1, s__MGIIb-O2 sp002504905, 95.0, 78.53, 0.4; GCA_002730775.1, s__MGIIb-O2 sp002730775, 95.0, 78.42, 0.34; GCA_004195525.1, s__MGIIb-O2 sp004195525, 95.0, 76.92, 0.12; GCA_002499785.1, s__MGIIb-O2 sp002499785, 95.0, 76.3, 0.08	40.61	11	0.9877833404756214	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-313-E23_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	N/A	N/A	N/A	N/A	N/A	GCA_002494975.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002494975	92.39	0.7	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002685315.1, s__MGIIb-O2 sp002685315, 95.0, 80.39, 0.28; GCA_002495525.1, s__MGIIb-O2 sp002495525, 95.0, 79.75, 0.41; GCA_002686525.1, s__MGIIb-O2 sp002686525, 95.0, 79.15, 0.38; GCA_002499785.1, s__MGIIb-O2 sp002499785, 95.0, 79.04, 0.08; GCA_002504905.1, s__MGIIb-O2 sp002504905, 95.0, 78.85, 0.46; GCA_002497245.1, s__MGIIb-O2 sp002497245, 95.0, 78.72, 0.47; GCA_002498985.1, s__MGIIb-O2 sp002498985, 95.0, 78.56, 0.24; GCA_002730775.1, s__MGIIb-O2 sp002730775, 95.0, 78.01, 0.22; GCA_004195525.1, s__MGIIb-O2 sp004195525, 95.0, 76.8, 0.11	15.14	11	0.985899484554284	Genome domain questionable ( 5.8% Bacterial, 15.6% Archaeal)
AG-319-D18_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	N/A	N/A	N/A	N/A	N/A	GCA_002494975.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002494975	88.89	0.74	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002495525.1, s__MGIIb-O2 sp002495525, 95.0, 78.79, 0.45; GCA_002498985.1, s__MGIIb-O2 sp002498985, 95.0, 78.65, 0.41; GCA_002504905.1, s__MGIIb-O2 sp002504905, 95.0, 78.53, 0.45; GCA_002685315.1, s__MGIIb-O2 sp002685315, 95.0, 78.51, 0.32; GCA_002686525.1, s__MGIIb-O2 sp002686525, 95.0, 78.47, 0.34; GCA_002497245.1, s__MGIIb-O2 sp002497245, 95.0, 78.42, 0.44; GCA_002730775.1, s__MGIIb-O2 sp002730775, 95.0, 78.0, 0.28; GCA_004195525.1, s__MGIIb-O2 sp004195525, 95.0, 77.21, 0.1; GCA_002499785.1, s__MGIIb-O2 sp002499785, 95.0, 76.0, 0.06	40.79	11	0.985556302248743	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-319-K03_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	N/A	N/A	N/A	N/A	N/A	GCA_002494975.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002494975	89.13	0.66	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002497245.1, s__MGIIb-O2 sp002497245, 95.0, 78.76, 0.41; GCA_002495525.1, s__MGIIb-O2 sp002495525, 95.0, 78.61, 0.42; GCA_002504905.1, s__MGIIb-O2 sp002504905, 95.0, 78.55, 0.39; GCA_002685315.1, s__MGIIb-O2 sp002685315, 95.0, 78.41, 0.32; GCA_002686525.1, s__MGIIb-O2 sp002686525, 95.0, 78.4, 0.34; GCA_002498985.1, s__MGIIb-O2 sp002498985, 95.0, 78.39, 0.36; GCA_002730775.1, s__MGIIb-O2 sp002730775, 95.0, 78.37, 0.3; GCA_004195525.1, s__MGIIb-O2 sp004195525, 95.0, 77.14, 0.1; GCA_002499785.1, s__MGIIb-O2 sp002499785, 95.0, 76.06, 0.06	56.09	11	0.9839119705276357	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-319-P11_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	N/A	N/A	N/A	N/A	N/A	GCA_002494975.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002494975	88.89	0.7	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002495525.1, s__MGIIb-O2 sp002495525, 95.0, 78.95, 0.38; GCA_002504905.1, s__MGIIb-O2 sp002504905, 95.0, 78.73, 0.44; GCA_002685315.1, s__MGIIb-O2 sp002685315, 95.0, 78.72, 0.31; GCA_002498985.1, s__MGIIb-O2 sp002498985, 95.0, 78.72, 0.39; GCA_002497245.1, s__MGIIb-O2 sp002497245, 95.0, 78.68, 0.42; GCA_002686525.1, s__MGIIb-O2 sp002686525, 95.0, 78.52, 0.34; GCA_002730775.1, s__MGIIb-O2 sp002730775, 95.0, 78.18, 0.29; GCA_004195525.1, s__MGIIb-O2 sp004195525, 95.0, 77.94, 0.08; GCA_002499785.1, s__MGIIb-O2 sp002499785, 95.0, 76.16, 0.06	49.32	11	0.9830972778391378	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-313-C14_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	N/A	N/A	N/A	N/A	N/A	GCA_002494975.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002494975	91.42	0.66	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002685315.1, s__MGIIb-O2 sp002685315, 95.0, 79.21, 0.26; GCA_002495525.1, s__MGIIb-O2 sp002495525, 95.0, 79.21, 0.41; GCA_002498985.1, s__MGIIb-O2 sp002498985, 95.0, 78.81, 0.33; GCA_002686525.1, s__MGIIb-O2 sp002686525, 95.0, 78.78, 0.35; GCA_002497245.1, s__MGIIb-O2 sp002497245, 95.0, 78.77, 0.38; GCA_002730775.1, s__MGIIb-O2 sp002730775, 95.0, 78.76, 0.26; GCA_002504905.1, s__MGIIb-O2 sp002504905, 95.0, 78.45, 0.39; GCA_004195525.1, s__MGIIb-O2 sp004195525, 95.0, 77.17, 0.1; GCA_002499785.1, s__MGIIb-O2 sp002499785, 95.0, 75.79, 0.06	36.44	11	0.9818674467222986	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-313-L18_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	N/A	N/A	N/A	N/A	N/A	GCA_002494975.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002494975	91.52	0.74	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002685315.1, s__MGIIb-O2 sp002685315, 95.0, 79.12, 0.34; GCA_002495525.1, s__MGIIb-O2 sp002495525, 95.0, 78.91, 0.43; GCA_002498985.1, s__MGIIb-O2 sp002498985, 95.0, 78.82, 0.43; GCA_002686525.1, s__MGIIb-O2 sp002686525, 95.0, 78.73, 0.35; GCA_002730775.1, s__MGIIb-O2 sp002730775, 95.0, 78.72, 0.31; GCA_002497245.1, s__MGIIb-O2 sp002497245, 95.0, 78.59, 0.43; GCA_002504905.1, s__MGIIb-O2 sp002504905, 95.0, 78.3, 0.43; GCA_004195525.1, s__MGIIb-O2 sp004195525, 95.0, 77.07, 0.1; GCA_002499785.1, s__MGIIb-O2 sp002499785, 95.0, 75.89, 0.09	65.46	11	0.9815677214969344	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-319-J06_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	N/A	N/A	N/A	N/A	N/A	GCA_002494975.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__MGIIb-O2 sp002494975	79.37	0.49	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O2;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002497245.1, s__MGIIb-O2 sp002497245, 95.0, 78.39, 0.43; GCA_002495525.1, s__MGIIb-O2 sp002495525, 95.0, 78.29, 0.37; GCA_002504905.1, s__MGIIb-O2 sp002504905, 95.0, 78.24, 0.39; GCA_002686525.1, s__MGIIb-O2 sp002686525, 95.0, 78.07, 0.37; GCA_002498985.1, s__MGIIb-O2 sp002498985, 95.0, 78.06, 0.34; GCA_002730775.1, s__MGIIb-O2 sp002730775, 95.0, 77.79, 0.28; GCA_002685315.1, s__MGIIb-O2 sp002685315, 95.0, 77.68, 0.34; GCA_004195525.1, s__MGIIb-O2 sp004195525, 95.0, 77.28, 0.11; GCA_002499785.1, s__MGIIb-O2 sp002499785, 95.0, 76.62, 0.09	58.14	11	0.9502380156370844	N/A
AG-457-M04_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	N/A	N/A	N/A	N/A	N/A	GCA_002457555.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002457555	92.46	0.79	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002497025.1, s__MGIIb-O1 sp002497025, 95.0, 90.47, 0.82; GCA_002502175.1, s__MGIIb-O1 sp002502175, 95.0, 84.47, 0.74; GCA_002496905.1, s__MGIIb-O1 sp002496905, 95.0, 84.09, 0.66; GCA_002685415.1, s__MGIIb-O1 sp002685415, 95.0, 82.16, 0.59; GCA_002708385.1, s__MGIIb-O1 sp002708385, 95.0, 80.94, 0.41; GCA_002502365.1, s__MGIIb-O1 sp002502365, 95.0, 80.48, 0.44; GCA_002497895.1, s__MGIIb-O1 sp002497895, 95.0, 77.66, 0.17; GCA_002498725.1, s__MGIIb-O1 sp002498725, 95.0, 77.44, 0.15; GCA_013329905.1, s__MGIIb-O1 sp8684u, 95.0, 77.15, 0.25; GCA_002498525.1, s__MGIIb-O1 sp002498525, 95.0, 76.65, 0.09; GCA_002457595.1, s__MGIIb-O1 sp002457595, 95.0, 76.63, 0.13; GCA_013330385.1, s__MGIIb-O1 sp12570u, 95.0, 76.29, 0.1	62.45	11	0.9887118100061992	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-457-A10_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	N/A	N/A	N/A	N/A	N/A	GCA_002497025.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002497025	93.42	0.88	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002457555.1, s__MGIIb-O1 sp002457555, 95.0, 91.97, 0.81; GCA_002502175.1, s__MGIIb-O1 sp002502175, 95.0, 85.85, 0.76; GCA_002496905.1, s__MGIIb-O1 sp002496905, 95.0, 84.52, 0.78; GCA_002685415.1, s__MGIIb-O1 sp002685415, 95.0, 82.71, 0.67; GCA_002708385.1, s__MGIIb-O1 sp002708385, 95.0, 79.97, 0.35; GCA_002502365.1, s__MGIIb-O1 sp002502365, 95.0, 79.91, 0.47; GCA_002498725.1, s__MGIIb-O1 sp002498725, 95.0, 79.89, 0.18; GCA_002497895.1, s__MGIIb-O1 sp002497895, 95.0, 77.28, 0.21; GCA_013329905.1, s__MGIIb-O1 sp8684u, 95.0, 77.07, 0.22; GCA_013330385.1, s__MGIIb-O1 sp12570u, 95.0, 76.44, 0.13; GCA_002457595.1, s__MGIIb-O1 sp002457595, 95.0, 76.09, 0.16; GCA_002498525.1, s__MGIIb-O1 sp002498525, 95.0, 75.77, 0.15	11.44	11	0.9937181709652937	Genome domain questionable ( 2.5% Bacterial, 12.3% Archaeal)
AG-404-A19_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	N/A	N/A	N/A	N/A	N/A	GCA_002497025.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002497025	93.38	0.8	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002457555.1, s__MGIIb-O1 sp002457555, 95.0, 90.73, 0.76; GCA_002502175.1, s__MGIIb-O1 sp002502175, 95.0, 85.18, 0.75; GCA_002496905.1, s__MGIIb-O1 sp002496905, 95.0, 84.48, 0.68; GCA_002685415.1, s__MGIIb-O1 sp002685415, 95.0, 82.67, 0.65; GCA_002708385.1, s__MGIIb-O1 sp002708385, 95.0, 81.11, 0.4; GCA_002502365.1, s__MGIIb-O1 sp002502365, 95.0, 80.07, 0.43; GCA_002498725.1, s__MGIIb-O1 sp002498725, 95.0, 78.48, 0.19; GCA_002497895.1, s__MGIIb-O1 sp002497895, 95.0, 77.26, 0.18; GCA_013329905.1, s__MGIIb-O1 sp8684u, 95.0, 77.19, 0.22; GCA_013330385.1, s__MGIIb-O1 sp12570u, 95.0, 77.15, 0.1; GCA_002498525.1, s__MGIIb-O1 sp002498525, 95.0, 76.85, 0.1; GCA_002457595.1, s__MGIIb-O1 sp002457595, 95.0, 76.24, 0.12	55.6	11	0.9925453077721961	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-333-E17_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	N/A	N/A	N/A	N/A	N/A	GCA_002497025.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002497025	94.54	0.8	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002457555.1, s__MGIIb-O1 sp002457555, 95.0, 91.79, 0.74; GCA_002502175.1, s__MGIIb-O1 sp002502175, 95.0, 85.42, 0.74; GCA_002496905.1, s__MGIIb-O1 sp002496905, 95.0, 84.81, 0.69; GCA_002685415.1, s__MGIIb-O1 sp002685415, 95.0, 83.01, 0.63; GCA_002502365.1, s__MGIIb-O1 sp002502365, 95.0, 80.58, 0.35; GCA_002708385.1, s__MGIIb-O1 sp002708385, 95.0, 80.53, 0.38; GCA_002498725.1, s__MGIIb-O1 sp002498725, 95.0, 78.75, 0.2; GCA_013329905.1, s__MGIIb-O1 sp8684u, 95.0, 77.42, 0.19; GCA_002457595.1, s__MGIIb-O1 sp002457595, 95.0, 77.23, 0.1; GCA_013330385.1, s__MGIIb-O1 sp12570u, 95.0, 77.14, 0.1; GCA_002497895.1, s__MGIIb-O1 sp002497895, 95.0, 76.98, 0.15; GCA_002498525.1, s__MGIIb-O1 sp002498525, 95.0, 76.91, 0.09	39.81	11	0.9919533342755724	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-464-P17_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	ANI	N/A	GCA_002497025.1, s__MGIIb-O1 sp002497025, 95.0, 79.65, 0.58; GCA_013329905.1, s__MGIIb-O1 sp8684u, 95.0, 79.44, 0.36; GCA_002496905.1, s__MGIIb-O1 sp002496905, 95.0, 79.32, 0.44; GCA_002457555.1, s__MGIIb-O1 sp002457555, 95.0, 79.25, 0.53; GCA_002502175.1, s__MGIIb-O1 sp002502175, 95.0, 79.18, 0.51; GCA_002685415.1, s__MGIIb-O1 sp002685415, 95.0, 78.67, 0.4; GCA_002708385.1, s__MGIIb-O1 sp002708385, 95.0, 78.1, 0.19; GCA_002497895.1, s__MGIIb-O1 sp002497895, 95.0, 78.07, 0.32; GCA_002502365.1, s__MGIIb-O1 sp002502365, 95.0, 77.93, 0.21; GCA_013330385.1, s__MGIIb-O1 sp12570u, 95.0, 77.62, 0.12; GCA_002498525.1, s__MGIIb-O1 sp002498525, 95.0, 77.36, 0.17; GCA_002457595.1, s__MGIIb-O1 sp002457595, 95.0, 76.51, 0.1; GCA_002498725.1, s__MGIIb-O1 sp002498725, 95.0, 76.43, 0.16	30.68	11	0.9425120602009677	N/A
AG-319-K13_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	N/A	N/A	N/A	N/A	N/A	GCA_002497895.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002497895	90.88	0.67	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013329905.1, s__MGIIb-O1 sp8684u, 95.0, 92.28, 0.87; GCA_002457595.1, s__MGIIb-O1 sp002457595, 95.0, 81.47, 0.1; GCA_002496905.1, s__MGIIb-O1 sp002496905, 95.0, 81.06, 0.2; GCA_013330385.1, s__MGIIb-O1 sp12570u, 95.0, 78.87, 0.15; GCA_002497025.1, s__MGIIb-O1 sp002497025, 95.0, 78.14, 0.16; GCA_002457555.1, s__MGIIb-O1 sp002457555, 95.0, 78.05, 0.2; GCA_002498725.1, s__MGIIb-O1 sp002498725, 95.0, 77.67, 0.09; GCA_002498525.1, s__MGIIb-O1 sp002498525, 95.0, 77.39, 0.26; GCA_002502175.1, s__MGIIb-O1 sp002502175, 95.0, 77.31, 0.16; GCA_002502365.1, s__MGIIb-O1 sp002502365, 95.0, 77.18, 0.07; GCA_002685415.1, s__MGIIb-O1 sp002685415, 95.0, 76.8, 0.12; GCA_002708385.1, s__MGIIb-O1 sp002708385, 95.0, 76.69, 0.1	28.32	11	0.9849667203572432	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-319-K17_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	N/A	N/A	N/A	N/A	N/A	GCA_013329905.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp8684u	92.1	0.8	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002497895.1, s__MGIIb-O1 sp002497895, 95.0, 91.18, 0.54; GCA_002496905.1, s__MGIIb-O1 sp002496905, 95.0, 80.86, 0.26; GCA_002457595.1, s__MGIIb-O1 sp002457595, 95.0, 80.32, 0.16; GCA_013330385.1, s__MGIIb-O1 sp12570u, 95.0, 80.09, 0.14; GCA_002502175.1, s__MGIIb-O1 sp002502175, 95.0, 79.04, 0.17; GCA_002685415.1, s__MGIIb-O1 sp002685415, 95.0, 78.56, 0.12; GCA_002497025.1, s__MGIIb-O1 sp002497025, 95.0, 78.41, 0.2; GCA_002457555.1, s__MGIIb-O1 sp002457555, 95.0, 78.35, 0.23; GCA_002498725.1, s__MGIIb-O1 sp002498725, 95.0, 77.92, 0.1; GCA_002498525.1, s__MGIIb-O1 sp002498525, 95.0, 77.78, 0.29; GCA_002502365.1, s__MGIIb-O1 sp002502365, 95.0, 77.17, 0.15; GCA_002708385.1, s__MGIIb-O1 sp002708385, 95.0, 77.01, 0.12	37.28	11	0.9834079998291552	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AG-319-G05_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	N/A	N/A	N/A	N/A	N/A	GCA_002457595.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002457595	96.97	0.57	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013330385.1, s__MGIIb-O1 sp12570u, 95.0, 87.59, 0.51; GCA_002498525.1, s__MGIIb-O1 sp002498525, 95.0, 79.94, 0.1; GCA_013329905.1, s__MGIIb-O1 sp8684u, 95.0, 79.49, 0.19; GCA_002502175.1, s__MGIIb-O1 sp002502175, 95.0, 78.35, 0.15; GCA_002498725.1, s__MGIIb-O1 sp002498725, 95.0, 78.08, 0.16; GCA_002457555.1, s__MGIIb-O1 sp002457555, 95.0, 78.04, 0.15; GCA_002685415.1, s__MGIIb-O1 sp002685415, 95.0, 77.96, 0.16; GCA_002497895.1, s__MGIIb-O1 sp002497895, 95.0, 77.55, 0.16; GCA_002496905.1, s__MGIIb-O1 sp002496905, 95.0, 77.19, 0.14; GCA_002497025.1, s__MGIIb-O1 sp002497025, 95.0, 77.12, 0.19; GCA_002502365.1, s__MGIIb-O1 sp002502365, 95.0, 76.79, 0.12; GCA_002708385.1, s__MGIIb-O1 sp002708385, 95.0, 76.39, 0.13	30.43	11	0.9975345141003673	N/A
AG-319-E09_contigs.fasta.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	N/A	N/A	N/A	N/A	N/A	GCA_002457595.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002457595	96.53	0.57	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-O1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013330385.1, s__MGIIb-O1 sp12570u, 95.0, 87.87, 0.46; GCA_013329905.1, s__MGIIb-O1 sp8684u, 95.0, 79.66, 0.15; GCA_002497895.1, s__MGIIb-O1 sp002497895, 95.0, 78.46, 0.11; GCA_002496905.1, s__MGIIb-O1 sp002496905, 95.0, 77.74, 0.13; GCA_002498725.1, s__MGIIb-O1 sp002498725, 95.0, 77.48, 0.17; GCA_002457555.1, s__MGIIb-O1 sp002457555, 95.0, 77.11, 0.13; GCA_002502175.1, s__MGIIb-O1 sp002502175, 95.0, 77.02, 0.14; GCA_002497025.1, s__MGIIb-O1 sp002497025, 95.0, 76.87, 0.16; GCA_002502365.1, s__MGIIb-O1 sp002502365, 95.0, 76.87, 0.11; GCA_002708385.1, s__MGIIb-O1 sp002708385, 95.0, 76.86, 0.09; GCA_002498525.1, s__MGIIb-O1 sp002498525, 95.0, 76.7, 0.09; GCA_002685415.1, s__MGIIb-O1 sp002685415, 95.0, 76.51, 0.11	51.5	11	0.9970840950401005	N/A
